transaction_id,user_id,datetime,amount,merchant,category,channel,payment_type,location,hour,day_of_week,is_weekend,time_bucket,category_avg_amount,category_std_amount,category_txn_count,merchant_avg_amount,merchant_txn_count,amount_zscore,flags,reasons
TXN000870,U001,2025-12-25 08:50:00,106.78,TEXAS CHICKEN,Food,E-WALLET,DEBIT,Petaling Jaya,8,3,False,MORNING,71.84,34.34,263,75.97,49,1.02,NORMAL,No unusual spending behavior detected
TXN000869,U001,2025-12-25 11:47:00,263.29,SHOPEE,Shopping,DEBIT CARD,DEBIT,Shah Alam,11,3,False,MORNING,287.1,137.94,177,252.19,45,-0.17,NORMAL,No unusual spending behavior detected
TXN000871,U001,2025-12-25 12:59:00,98.48,LOCAL CAFE,Food,DEBIT CARD,DEBIT,Shah Alam,12,3,False,AFTERNOON,71.84,34.34,263,75.05,62,0.78,NORMAL,No unusual spending behavior detected
TXN000872,U001,2025-12-25 19:16:00,118.57,TEXAS CHICKEN,Food,DEBIT CARD,DEBIT,Petaling Jaya,19,3,False,EVENING,71.84,34.34,263,75.97,49,1.36,NORMAL,No unusual spending behavior detected
TXN000874,U001,2025-12-26 08:59:00,101.97,SETEL,Fuel,DEBIT CARD,DEBIT,Kuala Lumpur,8,4,False,MORNING,83.21,22.89,142,85.28,42,0.82,NORMAL,No unusual spending behavior detected
TXN000873,U001,2025-12-26 12:54:00,196.0,AEON,Grocery,DEBIT CARD,DEBIT,Petaling Jaya,12,4,False,AFTERNOON,141.85,61.78,177,148.39,49,0.88,NORMAL,No unusual spending behavior detected
TXN000875,U001,2025-12-26 13:22:00,106.7,SETEL,Fuel,DEBIT CARD,DEBIT,Petaling Jaya,13,4,False,AFTERNOON,83.21,22.89,142,85.28,42,1.03,NORMAL,No unusual spending behavior detected
TXN000876,U001,2025-12-27 16:28:00,80.03,SETEL,Fuel,DEBIT CARD,DEBIT,Shah Alam,16,5,True,AFTERNOON,83.21,22.89,142,85.28,42,-0.14,NORMAL,No unusual spending behavior detected
TXN000879,U001,2025-12-28 08:43:00,10.85,TNG TRANSIT,Transport,DEBIT CARD,DEBIT,Shah Alam,8,6,True,MORNING,27.72,12.25,129,27.53,54,-1.38,NORMAL,No unusual spending behavior detected
TXN000880,U001,2025-12-28 09:20:00,93.25,LOCAL CAFE,Food,E-WALLET,DEBIT,Shah Alam,9,6,True,MORNING,71.84,34.34,263,75.05,62,0.62,NORMAL,No unusual spending behavior detected
TXN000878,U001,2025-12-28 10:35:00,58.4,SHELL,Fuel,DEBIT CARD,DEBIT,Shah Alam,10,6,True,MORNING,83.21,22.89,142,81.18,45,-1.08,NORMAL,No unusual spending behavior detected
TXN000877,U001,2025-12-28 19:07:00,151.21,LOTUS,Grocery,E-WALLET,DEBIT,Petaling Jaya,19,6,True,EVENING,141.85,61.78,177,149.89,47,0.15,NORMAL,No unusual spending behavior detected
TXN000881,U001,2025-12-29 13:46:00,23.57,TNG TRANSIT,Transport,DEBIT CARD,DEBIT,Shah Alam,13,0,False,AFTERNOON,27.72,12.25,129,27.53,54,-0.34,NORMAL,No unusual spending behavior detected
TXN000882,U001,2025-12-29 19:46:00,87.56,KFC,Food,E-WALLET,DEBIT,Kuala Lumpur,19,0,False,EVENING,71.84,34.34,263,70.94,50,0.46,NORMAL,No unusual spending behavior detected
TXN000883,U001,2025-12-30 17:20:00,125.08,AEON,Grocery,DEBIT CARD,DEBIT,Kuala Lumpur,17,1,False,AFTERNOON,141.85,61.78,177,148.39,49,-0.27,NORMAL,No unusual spending behavior detected
TXN000884,U001,2025-12-30 18:15:00,101.05,LOCAL CAFE,Food,DEBIT CARD,DEBIT,Shah Alam,18,1,False,EVENING,71.84,34.34,263,75.05,62,0.85,NORMAL,No unusual spending behavior detected
TXN000885,U001,2025-12-30 18:48:00,223.84,AEON,Grocery,E-WALLET,DEBIT,Petaling Jaya,18,1,False,EVENING,141.85,61.78,177,148.39,49,1.33,NORMAL,No unusual spending behavior detected
TXN000887,U001,2025-12-31 10:14:00,104.96,PETRONAS,Fuel,DEBIT CARD,DEBIT,Shah Alam,10,2,False,MORNING,83.21,22.89,142,83.28,55,0.95,NORMAL,No unusual spending behavior detected
TXN000888,U001,2025-12-31 19:51:00,164.58,SHOPEE,Shopping,DEBIT CARD,DEBIT,Kuala Lumpur,19,2,False,EVENING,287.1,137.94,177,252.19,45,-0.89,NORMAL,No unusual spending behavior detected
TXN000886,U001,2025-12-31 20:34:00,65.08,LAZADA,Shopping,E-WALLET,DEBIT,Petaling Jaya,20,2,False,EVENING,287.1,137.94,177,299.9,51,-1.61,NORMAL,No unusual spending behavior detected
